zona;marca;descripcion;calibre;fleje;precio;descuento
Nunez;Heineken;Heineken Cerveza Rubia;473 ml;4609;3917.65;15
Nunez;Corona;Corona Cerveza Rubia;710 ml;7745;5808.75;25
Nunez;Corona;Corona Cerveza Tipo Lager 330 ml;330 ml;5149;3861.75;25
Nunez;Corona 0;Corona Cerveza Cero;330 ml;3889;2138.95;45
Nunez;Heineken;Heineken Cerveza Rubia en Lata;710 ml;6889;4477.85;35
Nunez;Andes Origen;Cerveza Andes Origen Ipa 473 cc;473 ml;3919;2939.25;25
Nunez;Schneider;Schneider Cerveza Lager;710 ml;4429;4429;0
Nunez;Heineken;Heineken Cerveza Original;330 ml;4959;3471.3;30
Nunez;Andes Origen;Cerveza Andes Origen Rubia 473 cc;473 ml;3749;2811.75;25
Nunez;Michelob Ultra;Michelob Cerveza Light Ultra;473 ml;3459;2248.35;35
Nunez;Stella Artois;Stella Artois Cerveza;330 ml;4609;3456.75;25
Nunez;1890;1890 Cerveza Rubia;473 ml;2499;2499;0
Nunez;Stella Artois 0;Cerveza Stella Artois 0% 473 cc;473 ml;3869;2127.95;45
Nunez;Stella Artois;Stella Artois Cerveza Rubia;473 ml;4549;3411.75;25
Nunez;Amstel;Amstel Cerveza Lager Pura Malta;473 ml;3119;3119;0
Nunez;Andes Origen;Cerveza Andes Origen Roja 473 cc;473 ml;3879;2909.25;25
Nunez;Patagonia;Cerveza Patagonia Amber Lager 730 cc;730 ml;7929;5946.75;25
Nunez;Patagonia;Cerveza Patagonia Amber Lager 473 cc;473 ml;5659;4244.25;25
Nunez;Patagonia;Cerveza Patagonia Ipa 730 cc;730 ml;7799;5849.25;25
Nunez;Rabieta;Rabieta Cerveza Red Honey;473 ml;4119;2471.4;40
Nunez;Imperial;Imperial Cerveza Roja Amber Lager Lata;473 ml;3759;2819.25;25
Nunez;Antares;Antares Cerveza Artesanal Honey;473 ml;4769;3338.3;30
Nunez;Rabieta;Rabieta Cerveza Irish Red Ale;473 ml;4139;2483.4;40
Nunez;Pampa;Pampa Brewing Amber Ale Lata 473ml;473 ml;3189;2232.3;30
Nunez;Antares;Antares Cerveza Scotch;473 ml;4709;3296.3;30
Nunez;Kunstmann;Kunstmann Torobayo Lata 470ml;470 ml;5209;5209;0
Nunez;Salta;Salta Cerveza Cautiva Roja;473 ml;3569;3569;0
Nunez;Imperial;Imperial Cerveza Sin Alcohol Roja;355 ml;1399;1399;0
Nunez;Guinnes;Guinness Cerveza Extra Stout;473 ml;4739;3317.3;30
Nunez;Quilmes;Cerveza Quilmes Stout 473 cc;473 ml;2959;2367.2;20
Nunez;Pampa;Pampa Cerveza Dorada Lata 473 ml;473 ml;3169;1901.4;40
Nunez;Stella Artois;Cerveza Stella Artois Noire 473 cc;473 ml;4539;3404.25;25
Nunez;Pampa;Pampa Brewing Nitro Cream Stout 473ml;473 ml;3509;2456.3;30
Nunez;Andes Origen;Andes Origen Cerveza Negra en Lata;473 ml;3729;2796.75;25
Nunez;Heineken;Heineken Cerveza Sin Alcohol;473 ml;3769;2261.4;40
Nunez;Miller;Cerveza Miller;473 ml;3989;3989;0
Nunez;Corona;Corona Cerveza;473 ml;5239;3929.25;25
Nunez;Patagonia;Cerveza Patagonia 24.7 473 cc;473 ml;5649;4236.75;25
