zona;marca;descripcion;calibre;fleje;precio;descuento
Nunez;Heineken;Heineken Cerveza Rubia;473 ml;4619;3926.15;15
Nunez;Corona;Corona Cerveza Rubia;710 ml;7810;5857.5;25
Nunez;Corona;Corona Cerveza Tipo Lager 330 ml;330 ml;4989;3741.75;25
Nunez;Corona 0;Corona Cerveza Cero;330 ml;3779;2078.45;45
Nunez;Heineken;Heineken Cerveza Rubia en Lata;710 ml;6909;4490.85;35
Nunez;Andes Origen;Cerveza Andes Origen Ipa 473 cc;473 ml;3799;2849.25;25
Nunez;Schneider;Schneider Cerveza Lager;710 ml;4429;4429;0
Nunez;Heineken;Heineken Cerveza Original;330 ml;4929;3450.3;30
Nunez;Andes Origen;Cerveza Andes Origen Rubia 473 cc;473 ml;3689;2766.75;25
Nunez;Michelob Ultra;Michelob Cerveza Light Ultra;473 ml;3219;2092.35;35
Nunez;Stella Artois;Stella Artois Cerveza;330 ml;4559;3419.25;25
Nunez;1890;1890 Cerveza Rubia;473 ml;2439;2439;0
Nunez;Stella Artois 0;Cerveza Stella Artois 0% 473 cc;473 ml;3799;2089.45;45
Nunez;Stella Artois;Stella Artois Cerveza Rubia;473 ml;4629;3471.75;25
Nunez;Amstel;Amstel Cerveza Lager Pura Malta;473 ml;3099;3099;0
Nunez;Andes Origen;Cerveza Andes Origen Roja 473 cc;473 ml;3659;2744.25;25
Nunez;Patagonia;Cerveza Patagonia Amber Lager 730 cc;730 ml;7849;5886.75;25
Nunez;Patagonia;Cerveza Patagonia Amber Lager 473 cc;473 ml;5699;4274.25;25
Nunez;Patagonia;Cerveza Patagonia Ipa 730 cc;730 ml;7729;5796.75;25
Nunez;Rabieta;Rabieta Cerveza Red Honey;473 ml;4139;3518.15;15
Nunez;Imperial;Imperial Cerveza Roja Amber Lager Lata;473 ml;3749;2811.75;25
Nunez;Antares;Antares Cerveza Artesanal Honey;473 ml;4739;3317.3;30
Nunez;Rabieta;Rabieta Cerveza Irish Red Ale;473 ml;4109;3492.65;15
Nunez;Pampa;Pampa Brewing Amber Ale Lata 473ml;473 ml;3199;2719.15;15
Nunez;Antares;Antares Cerveza Scotch;473 ml;4759;3331.3;30
Nunez;Kunstmann;Kunstmann Torobayo Lata 470ml;470 ml;5189;5189;0
Nunez;Salta;Salta Cerveza Cautiva Roja;473 ml;3569;3569;0
Nunez;Imperial;Imperial Cerveza Sin Alcohol Roja;355 ml;1399;1399;0
Nunez;Quilmes;Cerveza Quilmes Stout 473 cc;473 ml;2849;2279.2;20
Nunez;Imperial;Imperial Cerveza Negra Cream Stout en Lata;473 ml;3779;3779;0
Nunez;Stella Artois;Cerveza Stella Artois Noire 473 cc;473 ml;4409;3306.75;25
Nunez;Pampa;Pampa Brewing Nitro Cream Stout 473ml;473 ml;3539;3008.15;15
Nunez;Andes Origen;Andes Origen Cerveza Negra en Lata;473 ml;3729;2796.75;25
Nunez;Imperial;Imperial Golden Lata 710ml;710 ml;5089;5089;0
Nunez;;Stones Cerveza Lemon;473 ml;2889;2889;0
Nunez;;Stones Cerveza Maracuyá;473 ml;2889;2889;0
Nunez;Kunstmann;Cerveza Kunstmann Session Ipa 470ml;470 ml;5029;5029;0
Nunez;Estrella Galicia;Estrella Galicia Cerveza sin Gluten Lata 330ml;330 ml;3619;3619;0
Nunez;;Cerveza Lager Estrella Del Sur Lata;500 ml;1459;1094.25;25
Nunez;Pampa;Pampa Cerveza Dorada Lata 473 ml;473 ml;3169;2535.2;20
Nunez;Heineken;Heineken Cerveza Sin Alcohol;473 ml;3739;2243.4;40
Nunez;Quilmes 0;Cerveza Quilmes 0% 473 cc;473 ml;2369;1302.95;45
Nunez;Imperial;Imperial Cerveza Sin Alcohol Golden;473 ml;2469;2469;0
Nunez;Antares;Ipa Cerveza Antares Especiales Sin Alcohol;473 ml;6779;4745.3;30
Nunez;Estrella Galicia;Estrella Galicia Cerveza 0.0 Tostada Lata 330ml;330 ml;4059;4059;0
Nunez;Corona;Corona Cerveza 0.0;473 ml;3609;2526.3;30
Nunez;Heineken Cero;Heineken Cerveza sin Alcohol;355 ml;2369;2369;0
