zona;marca;descripcion;calibre;fleje;precio;descuento
Nunez;Brahma;Cerveza Brahma Chopp Lata 354mlx1;354 ml;1889;1889;0
Nunez;Estrella Damm;Estrella Damm Cerveza;500 ml;2719;2719;0
Nunez;Michelob Ultra;Michelob Ultra Cerveza;275 ml;3069;2056.23;33
Nunez;Patagonia;Cerveza Patagonia Bohemian 473 cc;473 ml;6799;5099.25;25
Nunez;Imperial;Imperial Apa Cerveza American Pale Ale Rubia;473 ml;3779;2645.3;30
Nunez;Temple;Cerveza Temple Wolf Ipa 473 cc;473 ml;5869;4401.75;25
Nunez;Goose Island;Cerveza Goose Island Lager 473 cc;473 ml;4109;4109;0
Nunez;Heineken Cero;Heineken Cerveza sin Alcohol;355 ml;2369;2369;0
Nunez;Sol;Sol Cerveza Rubia Original;473 ml;2549;2549;0
Nunez;Corona;Cerveza Corona 410 cc;410 ml;6439;6439;0
Nunez;Guinnes;Guinness Cerveza Extra Stout;473 ml;4689;3985.65;15
Nunez;Quilmes;Cerveza Quilmes Stout 473 cc;473 ml;2839;2271.2;20
Nunez;Imperial;Imperial Cerveza Negra Cream Stout en Lata;473 ml;3779;2645.3;30
Nunez;Stella Artois;Cerveza Stella Artois Noire 473 cc;473 ml;4409;3306.75;25
Nunez;Pampa;Pampa Brewing Nitro Cream Stout 473ml;473 ml;3539;3008.15;15
Nunez;Andes Origen;Andes Origen Cerveza Negra en Lata;473 ml;3699;2774.25;25
