zona;marca;descripcion;calibre;fleje;precio;descuento
Nunez;Antares;Ipa Cerveza Antares Especiales Sin Alcohol;473 ml;6779;6779;0
Nunez;Rabieta;Rabieta Cerveza Helles Munich;473 ml;4059;2029.5;50
Nunez;Budweiser;Cerveza Budweiser 710 cc;710 ml;4589;2982.85;35
Nunez;Patagonia;Cerveza Patagonia Lager Del Sur 730 cc;730 ml;7839;5879.25;25
Nunez;Quilmes 0;Cerveza Quilmes 0% 473 cc;473 ml;2379;1665.3;30
Nunez;Antares;Antares Cerveza Ipa;473 ml;4519;4519;0
Nunez;Stella Artois;Stella Artois Cerveza Premium Lager;710 ml;6839;4445.35;35
Nunez;Miller;Miller Cerveza Rubia;600 ml;6479;3563.45;45
Nunez;Sol;Sol Cerveza Rubia Original;473 ml;2549;2549;0
Nunez;Corona;Cerveza Corona 410 cc;410 ml;6439;6439;0
Nunez;Heineken Cero;Heineken Cerveza sin Alcohol;355 ml;2369;2369;0
Nunez;Patagonia;Cerveza Patagonia Bohemian 473 cc;473 ml;6799;5099.25;25
Nunez;Goose Island;Cerveza Goose Island Lager 473 cc;473 ml;4109;4109;0
Nunez;Temple;Cerveza Temple Wolf Ipa 473 cc;473 ml;5869;4401.75;25
Nunez;Blue Moon;Blue Moon Belgian White Lata 473 ml;473 ml;5299;5299;0
Nunez;Imperial;Imperial Golden Lata 710ml;710 ml;5109;5109;0
Nunez;Warsteiner;Warsteiner Cerveza 330 ml;330 ml;3509;3509;0
Nunez;Estrella Galicia;Estrella Galicia Cerveza sin Gluten Lata 330ml;330 ml;3619;3619;0
Nunez;Kunstmann;Cerveza Kunstmann Session Ipa 470ml;470 ml;5019;5019;0
Nunez;Stella Artois;Stella Artois Cerveza 710 ml;710 ml;6000;4500;25
Nunez;Estrella Galicia;Estrella Galicia Cerveza 0.0 Tostada Lata 330ml;330 ml;4059;4059;0
